 ,Area,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
242,51.942,10.126,6.531,43.650,0.892,10.601,2364,1146,53.130,6.996,1.550,0.645,0.900
243,72.419,11.685,7.891,142.508,0.851,12.583,2414,1133,141.843,8.849,1.481,0.675,0.918
244,63.429,12.291,6.571,137.618,0.814,13.031,2467,1133,130.601,7.350,1.870,0.535,0.910
245,250.219,21.940,14.521,155.193,0.845,23.492,2508,1141,158.839,15.803,1.511,0.662,0.946
246,58.934,10.061,7.458,49.905,0.873,11.504,2569,1145,42.510,8.177,1.349,0.741,0.904
247,54.938,11.354,6.161,10.006,0.837,11.655,2619,1140,14.036,6.360,1.843,0.543,0.913
248,851.043,39.029,27.763,45.821,0.837,39.557,2660,1179,41.379,29.420,1.406,0.711,0.943
249,90.898,12.043,9.610,12.559,0.926,12.642,2722,1144,26.565,9.894,1.253,0.798,0.931
250,659.758,36.018,23.322,97.236,0.749,39.183,2770,1188,82.747,25.692,1.544,0.648,0.943
251,309.152,28.731,13.700,159.483,0.649,30.683,2815,1136,151.074,15.578,2.097,0.477,0.917
252,242.227,21.045,14.655,152.488,0.720,24.153,2869,1142,159.444,16.555,1.436,0.696,0.886
253,66.925,13.728,6.207,53.245,0.759,14.310,2931,1150,57.095,6.843,2.212,0.452,0.905
254,204.770,18.816,13.856,174.000,0.799,21.248,2973,1140,3.814,14.639,1.358,0.736,0.929
255,60.432,9.850,7.812,28.377,0.921,10.601,3033,1144,36.870,8.217,1.261,0.793,0.924
256,99.388,14.754,8.577,169.700,0.806,15.644,3081,1135,161.565,9.187,1.720,0.581,0.921
257,112.873,12.934,11.112,140.707,0.790,14.569,3133,1139,157.166,12.344,1.164,0.859,0.873
258,666.750,36.818,23.057,17.714,0.836,37.695,3172,1163,30.411,23.629,1.597,0.626,0.963
259,175.802,19.340,11.574,134.249,0.827,19.406,3242,1133,123.111,11.973,1.671,0.598,0.928
260,91.397,13.022,8.936,11.216,0.852,13.885,3288,1143,14.744,9.770,1.457,0.686,0.910
261,66.425,11.937,7.085,110.449,0.830,12.993,3345,1133,112.380,7.761,1.685,0.594,0.920
262,93.395,14.218,8.364,59.063,0.852,14.706,3446,1151,54.782,8.849,1.700,0.588,0.926
263,3732.301,119.513,39.762,168.753,0.548,117.970,52,1300,167.546,45.339,3.006,0.333,0.904
264,3257.335,88.410,46.911,174.302,0.676,90.572,227,1300,159.444,50.430,1.885,0.531,0.924
265,32.963,8.393,5.000,86.623,0.865,8.742,367,1285,75.964,4.947,1.678,0.596,0.910
266,47.447,9.271,6.516,114.233,0.919,9.843,444,1273,111.038,6.953,1.423,0.703,0.909
267,281.184,23.856,15.007,2.782,0.828,25.046,510,1286,16.390,14.841,1.590,0.629,0.953
268,176.801,17.346,12.978,108.797,0.903,18.059,600,1274,120.579,13.427,1.337,0.748,0.947
269,391.060,26.800,18.579,165.159,0.826,26.668,668,1281,147.995,18.325,1.443,0.693,0.951
270,1374.953,51.435,34.036,88.260,0.769,57.976,761,1354,80.882,36.749,1.511,0.662,0.964
271,204.270,19.183,13.558,24.780,0.843,20.348,828,1287,20.323,14.641,1.415,0.707,0.937
272,609.315,31.486,24.639,167.766,0.868,33.223,901,1278,150.709,24.028,1.278,0.783,0.969
273,777.126,32.739,30.223,58.819,0.881,34.113,982,1312,39.958,30.751,1.083,0.923,0.963
274,689.724,37.353,23.511,28.993,0.818,38.326,1053,1306,22.782,23.717,1.589,0.629,0.961
275,93.894,14.801,8.077,24.817,0.768,15.881,1147,1287,32.276,8.543,1.832,0.546,0.919
276,1226.121,41.789,37.358,34.765,0.727,47.858,1203,1332,16.294,41.016,1.119,0.894,0.962
277,1415.907,50.882,35.431,164.928,0.812,51.706,1278,1285,169.765,35.767,1.436,0.696,0.971
278,277.688,22.359,15.813,37.222,0.863,22.626,1462,1299,51.340,16.113,1.414,0.707,0.940
279,840.055,49.410,21.647,121.280,0.660,48.819,1540,1274,112.109,23.392,2.283,0.438,0.907
280,98.389,17.744,7.060,86.730,0.668,18.857,1627,1299,77.005,7.067,2.513,0.398,0.936
281,1009.864,43.707,29.419,31.536,0.833,45.936,1678,1311,22.620,30.483,1.486,0.673,0.964
282,59.933,12.064,6.325,16.578,0.808,12.642,1857,1282,26.565,6.750,1.907,0.524,0.913
283,119.865,18.442,8.275,44.681,0.696,19.547,1934,1295,49.399,9.046,2.229,0.449,0.904
284,145.336,18.770,9.858,0.579,0.675,20.604,2008,1278,174.094,11.307,1.904,0.525,0.900
285,293.170,25.615,14.573,41.306,0.759,27.059,2165,1302,40.764,15.803,1.758,0.569,0.941
286,135.847,16.326,10.595,172.605,0.830,17.195,2247,1276,170.538,11.160,1.541,0.649,0.928
287,51.942,11.736,5.635,134.015,0.829,12.035,2332,1273,130.236,5.997,2.083,0.480,0.904
288,470.970,27.630,21.703,46.239,0.730,32.792,2398,1302,37.117,24.319,1.273,0.785,0.961
289,1475.340,62.502,30.055,150.528,0.683,67.093,2452,1290,156.405,31.890,2.080,0.481,0.967
290,174.304,28.073,7.905,8.266,0.516,28.585,2554,1286,8.531,9.095,3.551,0.282,0.884
291,162.317,19.130,10.803,112.140,0.823,20.348,2725,1273,110.323,11.694,1.771,0.565,0.943
292,153.827,22.370,8.755,174.003,0.665,22.460,2795,1276,167.276,9.187,2.555,0.391,0.940
293,195.280,21.833,11.388,15.009,0.760,22.135,2874,1288,16.699,12.242,1.917,0.522,0.914
294,66.925,12.566,6.781,127.692,0.827,13.146,2962,1274,126.254,7.496,1.853,0.540,0.905
295,32.463,8.324,4.966,167.726,0.935,8.539,3041,1274,155.556,4.947,1.676,0.597,0.935
296,261.206,27.847,11.943,42.263,0.673,29.589,3109,1301,40.156,12.993,2.332,0.429,0.935
297,143.838,19.749,9.274,22.670,0.723,20.001,3193,1289,32.005,9.926,2.130,0.470,0.913
298,240.729,24.680,12.419,102.125,0.648,25.792,3285,1273,99.462,15.548,1.987,0.503,0.858
299,94.394,11.264,10.670,39.560,0.909,12.159,3354,1287,35.538,11.307,1.056,0.947,0.920
300,258.709,21.350,15.428,149.115,0.846,22.191,3427,1277,142.765,16.119,1.384,0.723,0.936
301,840.554,56.308,19.007,27.118,0.531,61.711,3479,1318,23.629,20.080,2.963,0.338,0.939
302,27.469,6.778,5.160,15.190,1.000,7.276,2097,1280,29.055,4.947,1.314,0.761,0.948
303,3017.106,92.937,41.335,160.585,0.677,96.333,141,1513,162.496,43.022,2.248,0.445,0.968
304,219.753,20.066,13.944,68.259,0.768,21.771,275,1519,54.246,15.548,1.439,0.695,0.896
305,2971.157,70.554,53.618,132.919,0.846,74.503,322,1508,141.934,55.352,1.316,0.760,0.977
306,188.788,22.825,10.531,16.077,0.715,24.173,426,1506,15.255,11.174,2.167,0.461,0.926
307,124.860,22.844,6.959,11.919,0.517,24.684,504,1506,13.241,7.554,3.282,0.305,0.904
308,596.829,57.016,13.328,112.604,0.461,54.104,584,1494,113.886,14.314,4.278,0.234,0.934
309,466.475,30.503,19.471,73.366,0.829,31.763,665,1533,57.724,19.265,1.567,0.638,0.967
310,2655.013,66.205,51.061,55.173,0.876,67.271,729,1580,58.314,50.742,1.297,0.771,0.979
311,24.972,7.002,4.541,79.094,0.842,7.644,832,1503,56.310,4.797,1.542,0.649,0.893
312,40.954,8.270,6.305,0.208,0.859,8.742,908,1499,165.964,6.360,1.312,0.762,0.906
313,1669.622,51.730,41.095,148.716,0.846,54.490,957,1502,146.104,42.685,1.259,0.794,0.970
314,181.795,16.591,13.951,159.179,0.870,17.668,1062,1496,143.130,13.427,1.189,0.841,0.943
315,92.895,12.521,9.446,39.662,0.836,14.134,1142,1510,36.870,10.423,1.326,0.754,0.930
316,1164.190,47.030,31.518,116.326,0.843,48.243,1207,1495,121.827,33.522,1.492,0.670,0.975
317,46.947,8.320,7.185,115.031,0.880,9.050,1303,1494,141.340,7.774,1.158,0.864,0.908
318,181.296,17.279,13.360,102.082,0.870,18.778,1379,1494,109.799,14.134,1.293,0.773,0.939
319,300.662,24.294,15.758,135.024,0.825,26.158,1451,1496,141.582,16.491,1.542,0.649,0.956
320,519.416,30.438,21.728,148.055,0.832,31.558,1524,1501,145.954,22.775,1.401,0.714,0.950
321,1195.155,60.282,25.243,147.767,0.679,61.154,1586,1496,146.310,27.496,2.388,0.419,0.957
322,122.862,20.360,7.683,30.805,0.677,20.385,1689,1511,33.690,8.217,2.650,0.377,0.923
323,99.388,17.606,7.188,50.556,0.690,18.550,1771,1514,49.635,7.996,2.449,0.408,0.913
324,60.931,13.125,5.911,28.554,0.742,13.938,1850,1505,30.466,6.664,2.221,0.450,0.914
325,160.819,21.144,9.684,11.077,0.687,21.389,1922,1501,7.595,10.798,2.183,0.458,0.928
326,525.409,51.566,12.973,70.740,0.482,50.893,2001,1559,64.502,13.105,3.975,0.252,0.938
327,168.311,20.375,10.518,27.462,0.758,21.954,2081,1513,33.179,11.286,1.937,0.516,0.936
328,191.285,23.931,10.177,77.391,0.693,24.583,2167,1527,71.565,10.533,2.351,0.425,0.938
329,186.290,19.637,12.079,140.552,0.854,20.604,2239,1496,149.036,12.493,1.626,0.615,0.947
330,1076.289,54.522,25.135,7.498,0.672,53.682,2294,1530,16.049,28.119,2.169,0.461,0.906
331,549.382,30.841,22.681,20.682,0.838,32.578,2388,1528,24.341,23.242,1.360,0.735,0.962
332,1163.691,46.536,31.839,130.663,0.849,48.983,2464,1498,133.831,32.617,1.462,0.684,0.966
333,97.890,14.492,8.600,146.878,0.873,15.288,2557,1496,146.310,9.165,1.685,0.593,0.938
334,1272.568,42.820,37.840,74.649,0.813,48.233,2625,1553,50.947,38.162,1.132,0.884,0.966
335,227.244,18.072,16.010,166.570,0.916,18.963,2712,1514,26.565,16.254,1.129,0.886,0.959
336,185.791,23.862,9.913,21.456,0.688,23.756,2787,1512,22.751,10.236,2.407,0.415,0.931
337,186.790,18.713,12.709,171.545,0.873,19.029,2868,1501,164.932,12.721,1.472,0.679,0.948
338,275.690,23.224,15.115,13.361,0.859,23.914,2944,1513,18.970,15.548,1.536,0.651,0.955
339,901.486,44.217,25.958,125.718,0.749,46.072,3016,1498,131.269,28.256,1.703,0.587,0.930
340,184.792,21.109,11.146,3.289,0.777,21.494,3102,1507,9.462,11.307,1.894,0.528,0.941
341,48.945,8.404,7.416,161.065,1.000,9.214,3190,1495,147.529,7.067,1.133,0.882,0.961
342,30.466,7.782,4.985,158.755,0.830,8.539,3269,1495,155.556,5.654,1.561,0.641,0.891
343,23184.917,193.687,152.411,1.163,0.707,225.192,3195,1692,7.393,160.497,1.271,0.787,0.954
344,1358.472,69.526,24.878,173.188,0.604,72.070,3460,1505,168.690,26.855,2.795,0.358,0.946
345,4922.462,109.415,57.282,32.913,0.663,116.025,2603,1849,27.970,61.127,1.910,0.524,0.915
346,3656.886,92.908,50.115,132.794,0.742,96.029,1022,1769,137.386,52.014,1.854,0.539,0.970
347,6489.699,113.694,72.677,163.188,0.646,121.925,1916,1786,158.939,82.323,1.564,0.639,0.892
348,7257.335,153.010,60.390,5.146,0.637,148.651,355,1823,176.730,69.964,2.534,0.395,0.920
349,5024.348,107.829,59.327,170.838,0.743,110.629,1590,1838,4.764,61.811,1.818,0.550,0.975
350,3794.731,112.146,43.083,136.792,0.544,114.681,2289,1806,138.748,55.526,2.603,0.384,0.836
351,2125.109,87.649,30.871,4.012,0.612,82.929,789,1815,175.601,31.402,2.839,0.352,0.913
352,3128.980,87.612,45.473,177.376,0.584,100.286,1272,1852,173.526,50.876,1.927,0.519,0.868
353,1790.486,49.548,46.011,4.531,0.830,53.729,216,2220,35.362,47.428,1.077,0.929,0.954
354,2198.027,59.061,47.385,6.017,0.723,67.863,2736,2188,171.617,53.752,1.246,0.802,0.923
355,3408.665,93.698,46.319,58.609,0.622,97.567,46,2284,38.530,50.098,2.023,0.494,0.898
356,169.310,22.263,9.683,39.668,0.656,23.746,284,2198,36.529,10.976,2.299,0.435,0.913
357,2228.992,56.530,50.204,154.737,0.673,68.024,321,2177,150.772,56.257,1.126,0.888,0.934
358,131.852,13.326,12.598,70.455,0.923,14.134,423,2193,53.130,12.721,1.058,0.945,0.938
359,679.735,39.732,21.783,142.788,0.708,42.149,471,2182,145.244,24.606,1.824,0.548,0.925
360,126.358,14.608,11.014,36.706,0.921,15.174,618,2190,27.759,11.494,1.326,0.754,0.939
361,124.360,15.528,10.197,178.292,0.818,17.093,681,2179,172.875,11.307,1.523,0.657,0.921
362,276.189,23.358,15.055,121.237,0.807,23.914,751,2175,108.970,16.239,1.551,0.645,0.919
363,1652.141,65.511,32.110,150.133,0.616,70.791,784,2185,148.055,37.948,2.040,0.490,0.892
364,109.377,19.387,7.183,160.826,0.628,20.348,877,2179,159.677,8.217,2.699,0.371,0.901
365,334.124,27.303,15.582,38.109,0.774,28.427,940,2205,34.875,16.510,1.752,0.571,0.935
366,1584.218,63.753,31.639,125.611,0.675,61.921,987,2191,141.953,34.996,2.015,0.496,0.884
367,362.093,26.539,17.372,146.109,0.781,28.620,1072,2183,147.095,18.149,1.528,0.655,0.945
368,73.417,12.165,7.684,101.745,0.894,12.523,1152,2175,106.390,7.774,1.583,0.632,0.936
369,2251.467,61.214,46.830,95.692,0.699,69.059,1214,2268,72.121,49.250,1.307,0.765,0.922
370,78.911,11.961,8.400,148.015,0.895,12.642,1278,2178,153.435,9.016,1.424,0.702,0.913
371,159.321,22.656,8.954,147.243,0.688,23.407,1338,2177,151.113,9.682,2.530,0.395,0.917
372,62.430,12.496,6.361,84.608,0.777,12.993,1414,2192,67.620,6.360,1.964,0.509,0.933
373,78.911,12.787,7.857,31.590,0.778,13.575,1542,2189,38.660,8.530,1.627,0.614,0.900
374,367.087,27.959,16.717,116.219,0.748,29.991,1603,2176,124.439,18.647,1.673,0.598,0.940
375,548.883,34.121,20.482,13.179,0.811,36.891,1657,2200,20.171,21.201,1.666,0.600,0.961
376,53.440,9.729,6.994,126.140,0.929,10.506,1742,2176,132.274,7.496,1.391,0.719,0.926
377,80.410,13.037,7.853,19.856,0.856,13.938,1805,2186,30.466,8.481,1.660,0.602,0.944
378,262.205,25.084,13.309,22.975,0.734,26.225,1861,2190,14.036,13.685,1.885,0.531,0.927
379,111.874,13.595,10.478,32.477,0.846,15.124,1936,2192,37.405,11.174,1.298,0.771,0.929
380,1060.807,51.108,26.428,0.449,0.738,52.601,1974,2190,173.830,27.583,1.934,0.517,0.947
381,482.457,26.203,23.443,37.178,0.875,28.383,2058,2206,18.886,23.987,1.118,0.895,0.959
382,61.431,9.921,7.884,113.191,0.910,11.062,2205,2175,116.565,7.774,1.258,0.795,0.928
383,120.864,16.180,9.511,126.776,0.808,17.668,2268,2176,126.870,10.494,1.701,0.588,0.931
384,248.221,19.554,16.162,6.053,0.881,20.001,2328,2194,32.005,16.103,1.210,0.827,0.946
385,167.312,24.091,8.843,48.188,0.672,24.491,2394,2201,43.831,9.428,2.724,0.367,0.923
386,75.415,13.580,7.071,90.569,0.822,13.594,2471,2175,98.973,7.067,1.921,0.521,0.926
387,271.195,22.433,15.393,49.760,0.858,22.933,2525,2198,33.690,15.548,1.457,0.686,0.946
388,671.744,32.488,26.327,130.369,0.877,33.870,2663,2176,113.356,26.333,1.234,0.810,0.964
389,719.191,39.295,23.303,5.371,0.771,41.317,2839,2204,12.848,25.321,1.686,0.593,0.958
390,123.861,16.850,9.359,5.347,0.648,19.712,2986,2185,14.534,10.581,1.800,0.555,0.861
391,116.869,13.252,11.228,163.967,0.905,14.757,3055,2182,163.301,11.993,1.180,0.847,0.925
392,90.898,16.781,6.897,153.889,0.725,16.798,3186,2178,157.751,7.269,2.433,0.411,0.910
393,63.928,12.731,6.394,133.065,0.811,13.031,3323,2176,130.601,6.996,1.991,0.502,0.901
394,35.460,8.073,5.593,42.449,0.882,8.626,3390,2184,34.992,6.272,1.443,0.693,0.899
395,179.798,28.363,8.071,4.246,0.591,26.612,3442,2185,10.713,8.227,3.514,0.285,0.935
396,977.900,41.199,30.222,41.849,0.827,44.157,3502,2225,50.194,30.530,1.363,0.734,0.962
397,5646.148,101.347,70.933,135.970,0.804,107.810,1448,2198,145.685,72.567,1.429,0.700,0.981
398,11033.587,139.795,100.493,134.923,0.761,143.297,1402,2351,155.837,107.872,1.391,0.719,0.953
399,3333.750,81.493,52.086,36.003,0.444,97.272,441,2480,16.460,71.448,1.565,0.639,0.715
400,3575.977,76.635,59.412,11.376,0.732,84.012,3444,2441,167.367,58.892,1.290,0.775,0.912
401,2529.155,62.267,51.716,159.143,0.877,63.040,244,2439,142.745,53.504,1.204,0.831,0.977
402,1869.397,64.761,36.753,147.965,0.741,68.226,975,2442,140.042,39.501,1.762,0.568,0.964
403,1166.188,45.166,32.875,106.694,0.844,45.827,2288,2445,107.038,33.235,1.374,0.728,0.971
404,1668.623,53.076,40.028,22.776,0.611,67.063,606,2494,28.996,42.924,1.326,0.754,0.841
405,709.702,42.155,21.436,98.870,0.634,42.877,831,2448,98.531,24.989,1.967,0.509,0.860
406,1103.259,44.313,31.700,48.355,0.812,47.143,3204,2507,49.865,34.133,1.398,0.715,0.951
407,1202.647,77.716,19.703,4.714,0.469,78.702,1119,2477,4.635,22.307,3.944,0.254,0.894
408,1225.122,63.419,24.596,21.876,0.607,63.941,52,2493,20.037,26.462,2.578,0.388,0.929
409,1278.062,55.765,29.181,13.021,0.656,58.929,334,2501,22.567,34.629,1.911,0.523,0.930
410,717.693,53.200,17.177,151.841,0.557,52.857,1904,2464,150.350,19.911,3.097,0.323,0.894
411,1143.713,50.235,28.988,178.152,0.724,55.073,1346,2490,171.142,29.682,1.733,0.577,0.957
412,543.888,35.350,19.590,130.937,0.720,38.559,2838,2470,138.715,22.684,1.804,0.554,0.934
413,729.180,39.680,23.398,15.063,0.698,44.077,709,2492,12.031,26.333,1.696,0.590,0.910
414,301.161,40.046,9.575,142.908,0.419,41.413,2374,2472,143.326,11.922,4.182,0.239,0.799
415,862.030,45.338,24.209,8.511,0.687,48.573,2087,2496,8.366,27.562,1.873,0.534,0.940
416,422.025,27.636,19.444,136.172,0.854,28.620,2660,2474,122.905,19.489,1.421,0.704,0.952
417,605.319,39.154,19.684,1.893,0.745,41.087,3105,2498,3.945,20.495,1.989,0.503,0.957
418,317.643,28.265,14.309,16.147,0.707,29.950,1272,2498,19.290,15.323,1.975,0.506,0.940
419,213.760,18.107,15.031,49.199,0.888,19.225,3033,2507,53.973,15.972,1.205,0.830,0.945
420,90.398,16.008,7.190,95.662,0.740,15.944,2579,2486,102.804,7.761,2.226,0.449,0.910
421,276.189,25.047,14.040,176.501,0.731,26.612,2931,2495,169.287,15.548,1.784,0.561,0.935
422,216.257,21.729,12.672,146.718,0.747,24.735,3304,2486,143.130,14.079,1.715,0.583,0.940
423,160.320,20.012,10.200,172.150,0.779,20.101,3396,2500,169.875,10.573,1.962,0.510,0.934
424,99.388,13.167,9.611,1.908,0.915,13.409,915,2499,161.565,9.894,1.370,0.730,0.934
425,103.883,15.728,8.410,19.923,0.801,16.146,1558,2505,23.199,9.165,1.870,0.535,0.922
426,53.440,10.733,6.340,66.380,0.874,11.174,1840,2507,55.305,6.928,1.693,0.591,0.930
427,90.898,18.238,6.346,18.306,0.585,18.963,2201,2508,26.565,7.263,2.874,0.348,0.850
428,128.356,20.314,8.045,13.447,0.693,20.348,1647,2506,20.323,8.570,2.525,0.396,0.936
429,107.379,14.959,9.140,8.226,0.871,15.435,1742,2504,15.945,9.187,1.637,0.611,0.935
430,39.456,9.074,5.536,123.080,0.933,9.818,2762,2496,120.256,5.997,1.639,0.610,0.924
431,24.472,7.063,4.412,38.481,0.885,7.644,2485,2508,33.690,4.997,1.601,0.625,0.883
432,23.973,7.881,3.873,23.434,0.794,8.242,2024,2507,30.964,4.425,2.035,0.491,0.881
433,2826.820,88.754,40.553,1.689,0.553,95.049,3407,2644,171.448,50.453,2.189,0.457,0.836
434,1172.181,47.853,31.189,92.087,0.770,48.737,2383,2612,106.858,33.766,1.534,0.652,0.961
435,710.700,41.991,21.550,126.294,0.657,45.680,3191,2618,124.919,23.863,1.949,0.513,0.934
436,1336.996,54.755,31.089,156.750,0.680,58.277,2642,2626,157.166,34.281,1.761,0.568,0.916
437,1175.677,46.473,32.210,152.263,0.790,49.596,2560,2623,139.044,34.502,1.443,0.693,0.947
438,988.888,40.583,31.025,149.816,0.779,45.477,1154,2627,147.051,33.335,1.308,0.764,0.950
439,1168.685,49.284,30.192,165.217,0.765,54.270,3031,2641,171.764,31.796,1.632,0.613,0.954
440,499.938,29.970,21.239,45.074,0.762,32.370,360,2664,53.881,23.216,1.411,0.709,0.917
441,1078.786,61.557,22.314,172.002,0.649,58.109,134,2637,166.640,21.877,2.759,0.362,0.951
442,745.661,41.068,23.118,1.489,0.755,43.392,1221,2645,6.546,25.025,1.777,0.563,0.952
443,616.806,35.662,22.022,15.064,0.813,36.035,688,2647,11.310,23.616,1.619,0.618,0.954
444,367.087,25.273,18.493,123.697,0.813,26.911,2188,2628,119.932,19.723,1.367,0.732,0.948
445,852.541,46.021,23.587,14.588,0.772,47.159,3240,2655,19.250,24.106,1.951,0.513,0.972
446,307.654,21.936,17.858,81.924,0.859,23.407,2121,2660,61.113,18.374,1.228,0.814,0.957
447,267.699,26.182,13.018,38.243,0.683,27.151,2787,2654,38.660,14.417,2.011,0.497,0.929
448,425.521,28.295,19.148,178.608,0.809,28.871,1502,2639,158.459,19.788,1.478,0.677,0.950
449,142.839,18.993,9.575,125.250,0.730,20.785,1042,2632,125.311,10.742,1.984,0.504,0.935
450,159.820,18.131,11.223,71.598,0.836,19.029,2458,2657,68.199,12.014,1.615,0.619,0.944
451,353.103,33.242,13.525,164.483,0.663,33.102,3114,2635,163.887,13.860,2.458,0.407,0.923
452,192.284,18.104,13.523,155.350,0.759,21.575,970,2635,148.392,14.992,1.339,0.747,0.909
453,195.780,16.415,15.186,74.320,0.901,17.668,1649,2654,53.130,14.841,1.081,0.925,0.947
454,167.312,17.357,12.274,132.118,0.855,18.550,1850,2635,130.365,13.328,1.414,0.707,0.938
455,365.089,35.809,12.981,8.757,0.605,35.827,2035,2653,14.859,14.794,2.758,0.363,0.883
456,192.783,18.343,13.382,175.618,0.884,19.406,2315,2643,169.509,14.134,1.371,0.730,0.941
457,147.834,14.741,12.769,72.749,0.907,16.022,2926,2652,41.424,12.014,1.154,0.866,0.955
458,335.123,35.257,12.102,7.864,0.611,35.785,890,2648,9.090,13.129,2.913,0.343,0.946
459,109.876,13.153,10.636,95.089,0.862,14.310,1719,2636,122.905,10.601,1.237,0.809,0.946
460,261.206,28.190,11.798,168.935,0.698,27.769,1973,2637,165.256,12.058,2.389,0.418,0.941
461,125.858,16.099,9.954,17.371,0.761,17.724,230,2651,23.499,11.286,1.617,0.618,0.925
462,88.401,12.027,9.359,55.572,0.871,13.278,441,2653,64.799,9.933,1.285,0.778,0.919
463,79.910,12.318,8.260,120.260,0.822,13.722,1112,2636,124.509,9.165,1.491,0.671,0.930
464,50.943,10.861,5.972,90.162,0.870,10.971,509,2652,75.069,5.654,1.819,0.550,0.949
465,65.426,12.510,6.659,47.133,0.797,13.502,571,2650,42.879,7.496,1.879,0.532,0.916
466,87.901,13.296,8.417,152.405,0.875,13.722,637,2639,145.491,8.849,1.580,0.633,0.926
467,44.949,9.568,5.982,103.096,0.871,10.290,777,2637,105.945,6.360,1.599,0.625,0.909
468,121.863,17.584,8.824,165.173,0.778,18.550,835,2641,162.255,9.599,1.993,0.502,0.928
469,78.911,14.332,7.010,28.915,0.713,15.174,1309,2647,27.759,8.144,2.044,0.489,0.890
470,42.452,10.540,5.128,82.259,0.725,11.174,1586,2652,71.565,5.654,2.055,0.487,0.881
471,53.939,11.953,5.746,62.545,0.768,12.362,2258,2652,59.036,6.321,2.080,0.481,0.900
472,47.447,10.388,5.816,58.793,0.825,11.591,2997,2651,52.431,6.496,1.786,0.560,0.913
473,113.872,15.992,9.066,173.567,0.811,15.803,298,2641,169.695,9.187,1.764,0.567,0.946
474,93.894,14.432,8.283,6.822,0.785,15.435,1376,2648,15.945,8.481,1.742,0.574,0.935
475,129.854,19.490,8.483,7.629,0.701,19.406,1777,2650,10.491,8.841,2.298,0.435,0.912
476,63.429,11.446,7.056,152.225,0.893,12.014,2725,2640,151.928,7.840,1.622,0.616,0.917
477,92.895,14.290,8.277,9.097,0.829,14.757,2857,2649,16.699,8.860,1.727,0.579,0.912
478,45.449,10.333,5.600,146.829,0.841,10.601,1919,2640,143.130,6.219,1.845,0.542,0.883
479,38.457,8.463,5.786,155.787,0.957,8.855,1448,2641,151.390,6.257,1.463,0.684,0.917
480,45.948,11.366,5.147,173.528,0.752,11.655,2523,2642,165.964,5.654,2.208,0.453,0.885
481,59.933,13.509,5.649,14.272,0.676,14.310,3329,2648,20.225,6.360,2.392,0.418,0.902
